trans_Cl_vs_AGE_abscissa,trans_Cl_vs_AGE_spline,trans_Cl_vs_AGE_regression,trans_Cl_vs_AnionGap_abscissa,trans_Cl_vs_AnionGap_spline,trans_Cl_vs_AnionGap_regression,trans_Cl_vs_BUN_abscissa,trans_Cl_vs_BUN_spline,trans_Cl_vs_BUN_regression,trans_Cl_vs_Ca_abscissa,trans_Cl_vs_Ca_spline,trans_Cl_vs_Ca_regression,trans_Cl_vs_Chloride_abscissa,trans_Cl_vs_Chloride_spline,trans_Cl_vs_Chloride_regression,trans_Cl_vs_Creatinine_abscissa,trans_Cl_vs_Creatinine_spline,trans_Cl_vs_Creatinine_regression,trans_Cl_vs_Glucose_abscissa,trans_Cl_vs_Glucose_spline,trans_Cl_vs_Glucose_regression,trans_Cl_vs_HCO3_abscissa,trans_Cl_vs_HCO3_spline,trans_Cl_vs_HCO3_regression,trans_Cl_vs_HCT_abscissa,trans_Cl_vs_HCT_spline,trans_Cl_vs_HCT_regression,trans_Cl_vs_HR_abscissa,trans_Cl_vs_HR_spline,trans_Cl_vs_HR_regression,trans_Cl_vs_Hb_abscissa,trans_Cl_vs_Hb_spline,trans_Cl_vs_Hb_regression,trans_Cl_vs_K_abscissa,trans_Cl_vs_K_spline,trans_Cl_vs_K_regression,trans_Cl_vs_LacticAcid_abscissa,trans_Cl_vs_LacticAcid_spline,trans_Cl_vs_LacticAcid_regression,trans_Cl_vs_Na_abscissa,trans_Cl_vs_Na_spline,trans_Cl_vs_Na_regression,trans_Cl_vs_P_abscissa,trans_Cl_vs_P_spline,trans_Cl_vs_P_regression,trans_Cl_vs_PLT_abscissa,trans_Cl_vs_PLT_spline,trans_Cl_vs_PLT_regression,trans_Cl_vs_Temperature_abscissa,trans_Cl_vs_Temperature_spline,trans_Cl_vs_Temperature_regression,trans_Cl_vs_WBC_abscissa,trans_Cl_vs_WBC_spline,trans_Cl_vs_WBC_regression,trans_Cl_vs_WT_abscissa,trans_Cl_vs_WT_spline,trans_Cl_vs_WT_regression,trans_Cl_vs_logtAGE_abscissa,trans_Cl_vs_logtAGE_spline,trans_Cl_vs_logtAGE_regression,trans_Cl_vs_logtAnionGap_abscissa,trans_Cl_vs_logtAnionGap_spline,trans_Cl_vs_logtAnionGap_regression,trans_Cl_vs_logtBUN_abscissa,trans_Cl_vs_logtBUN_spline,trans_Cl_vs_logtBUN_regression,trans_Cl_vs_logtCreatinine_abscissa,trans_Cl_vs_logtCreatinine_spline,trans_Cl_vs_logtCreatinine_regression,trans_Cl_vs_logtGlucose_abscissa,trans_Cl_vs_logtGlucose_spline,trans_Cl_vs_logtGlucose_regression,trans_Cl_vs_logtHCO3_abscissa,trans_Cl_vs_logtHCO3_spline,trans_Cl_vs_logtHCO3_regression,trans_Cl_vs_logtHCT_abscissa,trans_Cl_vs_logtHCT_spline,trans_Cl_vs_logtHCT_regression,trans_Cl_vs_logtHb_abscissa,trans_Cl_vs_logtHb_spline,trans_Cl_vs_logtHb_regression,trans_Cl_vs_logtK_abscissa,trans_Cl_vs_logtK_spline,trans_Cl_vs_logtK_regression,trans_Cl_vs_logtLacticAcid_abscissa,trans_Cl_vs_logtLacticAcid_spline,trans_Cl_vs_logtLacticAcid_regression,trans_Cl_vs_logtP_abscissa,trans_Cl_vs_logtP_spline,trans_Cl_vs_logtP_regression,trans_Cl_vs_logtWT_abscissa,trans_Cl_vs_logtWT_spline,trans_Cl_vs_logtWT_regression,trans_V_vs_AGE_abscissa,trans_V_vs_AGE_spline,trans_V_vs_AGE_regression,trans_V_vs_AnionGap_abscissa,trans_V_vs_AnionGap_spline,trans_V_vs_AnionGap_regression,trans_V_vs_BUN_abscissa,trans_V_vs_BUN_spline,trans_V_vs_BUN_regression,trans_V_vs_Ca_abscissa,trans_V_vs_Ca_spline,trans_V_vs_Ca_regression,trans_V_vs_Chloride_abscissa,trans_V_vs_Chloride_spline,trans_V_vs_Chloride_regression,trans_V_vs_Creatinine_abscissa,trans_V_vs_Creatinine_spline,trans_V_vs_Creatinine_regression,trans_V_vs_Glucose_abscissa,trans_V_vs_Glucose_spline,trans_V_vs_Glucose_regression,trans_V_vs_HCO3_abscissa,trans_V_vs_HCO3_spline,trans_V_vs_HCO3_regression,trans_V_vs_HCT_abscissa,trans_V_vs_HCT_spline,trans_V_vs_HCT_regression,trans_V_vs_HR_abscissa,trans_V_vs_HR_spline,trans_V_vs_HR_regression,trans_V_vs_Hb_abscissa,trans_V_vs_Hb_spline,trans_V_vs_Hb_regression,trans_V_vs_K_abscissa,trans_V_vs_K_spline,trans_V_vs_K_regression,trans_V_vs_LacticAcid_abscissa,trans_V_vs_LacticAcid_spline,trans_V_vs_LacticAcid_regression,trans_V_vs_Na_abscissa,trans_V_vs_Na_spline,trans_V_vs_Na_regression,trans_V_vs_P_abscissa,trans_V_vs_P_spline,trans_V_vs_P_regression,trans_V_vs_PLT_abscissa,trans_V_vs_PLT_spline,trans_V_vs_PLT_regression,trans_V_vs_Temperature_abscissa,trans_V_vs_Temperature_spline,trans_V_vs_Temperature_regression,trans_V_vs_WBC_abscissa,trans_V_vs_WBC_spline,trans_V_vs_WBC_regression,trans_V_vs_WT_abscissa,trans_V_vs_WT_spline,trans_V_vs_WT_regression,trans_V_vs_logtAGE_abscissa,trans_V_vs_logtAGE_spline,trans_V_vs_logtAGE_regression,trans_V_vs_logtAnionGap_abscissa,trans_V_vs_logtAnionGap_spline,trans_V_vs_logtAnionGap_regression,trans_V_vs_logtBUN_abscissa,trans_V_vs_logtBUN_spline,trans_V_vs_logtBUN_regression,trans_V_vs_logtCreatinine_abscissa,trans_V_vs_logtCreatinine_spline,trans_V_vs_logtCreatinine_regression,trans_V_vs_logtGlucose_abscissa,trans_V_vs_logtGlucose_spline,trans_V_vs_logtGlucose_regression,trans_V_vs_logtHCO3_abscissa,trans_V_vs_logtHCO3_spline,trans_V_vs_logtHCO3_regression,trans_V_vs_logtHCT_abscissa,trans_V_vs_logtHCT_spline,trans_V_vs_logtHCT_regression,trans_V_vs_logtHb_abscissa,trans_V_vs_logtHb_spline,trans_V_vs_logtHb_regression,trans_V_vs_logtK_abscissa,trans_V_vs_logtK_spline,trans_V_vs_logtK_regression,trans_V_vs_logtLacticAcid_abscissa,trans_V_vs_logtLacticAcid_spline,trans_V_vs_logtLacticAcid_regression,trans_V_vs_logtP_abscissa,trans_V_vs_logtP_spline,trans_V_vs_logtP_regression,trans_V_vs_logtWT_abscissa,trans_V_vs_logtWT_spline,trans_V_vs_logtWT_regression,split
74.2727,0.21155,0.326264,31.3333,-0.447016,-0.377816,136.111,-1.06886,-1.63053,13.9657,0.314573,0.239,132.343,0.306591,0.444477,7.41616,-1.39126,-2.46175,455.293,0.182438,0.35531,35.6364,0.746528,0.986771,46.0465,0.744557,0.882679,141.869,0.807821,0.691412,16.2384,0.868601,1.09995,7.10606,0.6297,0.214555,13.0131,-0.241947,-0.216288,161.758,0.247301,0.293024,8.53737,-0.450683,-0.406948,921.697,0.169541,0.427948,88.1374,0.322713,0.445399,55.0657,0.488157,0.318618,169.346,0.814249,0.828501,0.0383609,0.534956,0.511911,0.534247,0.0307034,0.066195,0.703779,0.0279344,0.0255187,1.20461,-0.550014,-0.462366,0.753289,0.655912,0.490156,0.345812,0.768129,0.803549,0.279714,0.73659,0.761211,0.340993,0.840398,0.880395,0.441079,0.397141,0.338983,1.30229,0.254666,0.294675,0.360799,0.165644,0.287384,0.488634,0.751993,0.691396,74.2727,4.26534,4.28322,31.3333,4.254,4.27864,136.111,4.23005,4.12763,13.9657,4.27167,4.40828,132.343,4.20251,4.27787,7.41616,3.99097,4.09197,455.293,4.30509,4.52334,35.6364,4.42171,4.35623,46.0465,4.40566,4.55021,141.869,4.32082,4.30615,16.2384,4.58474,4.61402,7.10606,4.5069,4.3599,13.0131,4.25881,4.3141,161.758,4.15992,4.33011,8.53737,4.26926,4.20754,921.697,4.17989,4.29743,88.1374,4.50619,4.26792,55.0657,4.42668,4.34361,169.346,4.88403,4.88891,0.0383609,4.29732,4.29093,0.534247,4.267,4.28629,0.703779,4.28993,4.26384,1.20461,4.18096,4.26615,0.753289,4.3975,4.39862,0.345812,4.32669,4.32881,0.279714,4.47715,4.45614,0.340993,4.483,4.48525,0.441079,4.3187,4.33731,1.30229,4.39364,4.32957,0.360799,4.27918,4.27064,0.488634,4.62164,4.59308,All
75,0.208365,0.311237,31.6667,-0.470414,-0.397068,137.889,-1.08832,-1.66762,14.0889,0.319802,0.232629,133.111,0.283054,0.441573,7.51111,-1.40792,-2.50887,460.889,0.177087,0.351802,36,0.749164,0.998141,46.4444,0.744021,0.891894,143.222,0.821844,0.695526,16.3889,0.872892,1.11378,7.16667,0.59844,0.207702,13.1778,-0.254987,-0.228193,162.333,0.232906,0.286596,8.64444,-0.4719,-0.428375,933.667,0.174719,0.425933,88.8444,0.301719,0.452417,55.7889,0.475887,0.314462,171.244,0.791686,0.834673,0.0541833,0.40235,0.494157,0.553154,0.00354467,0.0493095,0.756063,-0.116381,-0.012186,1.24371,-0.574834,-0.494524,0.783276,0.688523,0.487899,0.363032,0.724982,0.816361,0.29235,0.819087,0.770603,0.355256,0.811821,0.894034,0.453441,0.443013,0.33318,1.33779,0.226642,0.287863,0.394276,0.255327,0.264003,0.510234,0.70422,0.69773,75,4.37885,4.28264,31.6667,4.25166,4.27836,137.889,4.2385,4.12484,14.0889,4.28116,4.41069,133.111,4.20979,4.27749,7.51111,4.00626,4.08884,460.889,4.2924,4.52757,36,4.42245,4.3579,46.4444,4.41801,4.55732,143.222,4.31379,4.30656,16.3889,4.58164,4.62209,7.16667,4.49591,4.3613,13.1778,4.26641,4.31445,162.333,4.15641,4.33108,8.64444,4.26204,4.20565,933.667,4.17165,4.29753,88.8444,4.48238,4.26955,55.7889,4.42029,4.34456,171.244,4.88908,4.90203,0.0541833,4.31119,4.29057,0.553154,4.26759,4.2861,0.756063,4.21574,4.26183,1.24371,4.19901,4.26534,0.783276,4.42879,4.40283,0.363032,4.36654,4.33067,0.29235,4.52999,4.46337,0.355256,4.46416,4.49318,0.453441,4.34583,4.33858,1.33779,4.36552,4.33059,0.394276,4.28079,4.26875,0.510234,4.58048,4.60635,All
75.7273,0.172842,0.296211,32,-0.493812,-0.41632,139.667,-1.10779,-1.70471,14.2121,0.325031,0.226257,133.879,0.258811,0.43867,7.60606,-1.42458,-2.55598,466.485,0.171736,0.348294,36.3636,0.753301,1.00951,46.8424,0.744943,0.901109,144.576,0.835832,0.699641,16.5394,0.877526,1.12761,7.22727,0.56718,0.20085,13.3424,-0.268027,-0.240097,162.909,0.218167,0.280167,8.75152,-0.491186,-0.449802,945.636,0.177685,0.423918,89.5515,0.280725,0.459434,56.5121,0.461543,0.310306,173.142,0.765889,0.840845,0.0700058,0.505872,0.476404,0.572061,-0.0243311,0.032424,0.808347,-0.11392,-0.0498908,1.28282,-0.598326,-0.526682,0.813263,0.68493,0.485642,0.380252,0.709331,0.829172,0.304986,0.873359,0.779994,0.369518,0.807362,0.907672,0.465802,0.493105,0.327376,1.37329,0.198389,0.28105,0.427753,0.176961,0.240621,0.531834,0.625267,0.704064,75.7273,4.26312,4.28207,32,4.24932,4.27809,139.667,4.24695,4.12204,14.2121,4.29064,4.4131,133.879,4.21807,4.2771,7.60606,4.02155,4.08572,466.485,4.27972,4.53179,36.3636,4.41428,4.35958,46.8424,4.4377,4.56443,144.576,4.30874,4.30698,16.5394,4.57645,4.63016,7.22727,4.48493,4.36271,13.3424,4.274,4.3148,162.909,4.15468,4.33205,8.75152,4.25318,4.20376,945.636,4.16147,4.29762,89.5515,4.45856,4.27118,56.5121,4.41306,4.3455,173.142,4.89178,4.91515,0.0700058,4.30202,4.2902,0.572061,4.26889,4.28591,0.808347,4.28825,4.25982,1.28282,4.2106,4.26453,0.813263,4.46134,4.40704,0.380252,4.33683,4.33253,0.304986,4.55618,4.4706,0.369518,4.47415,4.50111,0.465802,4.3757,4.33985,1.37329,4.33183,4.33161,0.427753,4.31873,4.26686,0.531834,4.52713,4.61962,All
76.4545,0.283082,0.281184,32.3333,-0.514819,-0.435572,141.444,-1.12725,-1.74181,14.3354,0.332001,0.219886,134.646,0.234275,0.435766,7.70101,-1.44124,-2.6031,472.081,0.166385,0.344785,36.7273,0.757438,1.02088,47.2404,0.746985,0.910323,145.929,0.849568,0.703755,16.6899,0.882546,1.14144,7.28788,0.53592,0.193997,13.5071,-0.281066,-0.252001,163.485,0.203334,0.273739,8.85859,-0.506696,-0.47123,957.606,0.175653,0.421904,90.2586,0.259731,0.466451,57.2354,0.445852,0.306149,175.04,0.740523,0.847017,0.0858282,0.411791,0.45865,0.590968,-0.0531007,0.0155385,0.860632,-0.0482953,-0.0875955,1.32192,-0.620904,-0.55884,0.84325,0.651122,0.483385,0.397471,0.708224,0.841984,0.317622,0.867852,0.789386,0.383781,0.815532,0.921311,0.478164,0.546299,0.321573,1.40879,0.171245,0.274237,0.461229,0.100097,0.21724,0.553435,0.567674,0.710397,76.4545,4.2759,4.2815,32.3333,4.24669,4.27782,141.444,4.2554,4.11925,14.3354,4.30292,4.4155,134.646,4.22724,4.27671,7.70101,4.03683,4.08259,472.081,4.26703,4.53602,36.7273,4.40612,4.36125,47.2404,4.46322,4.57154,145.929,4.30465,4.30739,16.6899,4.56958,4.63822,7.28788,4.47394,4.36411,13.5071,4.2816,4.31515,163.485,4.15667,4.33302,8.85859,4.24173,4.20187,957.606,4.14807,4.29772,90.2586,4.43474,4.27281,57.2354,4.40547,4.34644,175.04,4.89363,4.92827,0.0858282,4.32047,4.28984,0.590968,4.27107,4.28573,0.860632,4.20826,4.25781,1.32192,4.21107,4.26371,0.84325,4.49125,4.41125,0.397471,4.3018,4.33439,0.317622,4.53675,4.47783,0.383781,4.49863,4.50904,0.478164,4.40772,4.34112,1.40879,4.29528,4.33263,0.461229,4.23615,4.26497,0.553435,4.49205,4.63289,All
77.1818,0.391186,0.266157,32.6667,-0.535826,-0.454824,143.222,-1.14671,-1.7789,14.4586,0.3433,0.213515,135.414,0.219845,0.432862,7.79596,-1.4579,-2.65021,477.677,0.161034,0.341277,37.0909,0.761604,1.03225,47.6384,0.750171,0.919538,147.283,0.862871,0.707869,16.8404,0.887808,1.15527,7.34848,0.50466,0.187145,13.6717,-0.294106,-0.263905,164.061,0.188483,0.267311,8.96566,-0.520803,-0.492657,969.576,0.172001,0.419889,90.9657,0.238737,0.473468,57.9586,0.429689,0.301993,176.938,0.716004,0.85319,0.101651,0.453694,0.440897,0.609875,-0.0818704,-0.00134695,0.912916,-0.035788,-0.1253,1.36102,-0.642944,-0.590998,0.873237,0.603139,0.481128,0.414691,0.735689,0.854796,0.330258,0.828999,0.798778,0.398044,0.824946,0.934949,0.490525,0.601369,0.315769,1.44429,0.146633,0.267425,0.494706,0.0732764,0.193858,0.575035,0.57534,0.716731,77.1818,4.33497,4.28092,32.6667,4.24405,4.27755,143.222,4.26386,4.11646,14.4586,4.32212,4.41791,135.414,4.23855,4.27632,7.79596,4.05212,4.07946,477.677,4.25434,4.54025,37.0909,4.39646,4.36292,47.6384,4.49359,4.57865,147.283,4.30074,4.3078,16.8404,4.56169,4.64629,7.34848,4.46296,4.36552,13.6717,4.2892,4.3155,164.061,4.15935,4.33399,8.96566,4.2296,4.19998,969.576,4.13372,4.29782,90.9657,4.41093,4.27445,57.9586,4.39776,4.34739,176.938,4.89381,4.94139,0.101651,4.3116,4.28947,0.609875,4.27325,4.28554,0.912916,4.13126,4.2558,1.36102,4.20492,4.2629,0.873237,4.51664,4.41545,0.414691,4.25629,4.33625,0.330258,4.49226,4.48506,0.398044,4.52338,4.51697,0.490525,4.4412,4.34239,1.44429,4.26161,4.33365,0.494706,4.2227,4.26308,0.575035,4.50041,4.64617,All
77.9091,0.230506,0.251131,33,-0.556833,-0.474076,145,-1.16618,-1.81599,14.5818,0.354599,0.207143,136.182,0.21409,0.429959,7.89091,-1.47456,-2.69733,483.273,0.155683,0.337768,37.4545,0.765856,1.04362,48.0364,0.754802,0.928753,148.636,0.874536,0.711983,16.9909,0.89384,1.16909,7.40909,0.4734,0.180292,13.8364,-0.30872,-0.27581,164.636,0.173633,0.260883,9.07273,-0.534911,-0.514084,981.545,0.16835,0.417874,91.6727,0.217743,0.480486,58.6818,0.413525,0.297837,178.836,0.691484,0.859362,0.117473,0.370935,0.423144,0.628782,-0.11064,-0.0182324,0.9652,-0.0616347,-0.163005,1.40013,-0.664012,-0.623156,0.903224,0.543134,0.478871,0.431911,0.748346,0.867607,0.342894,0.786069,0.808169,0.412306,0.830328,0.948588,0.502886,0.656997,0.309966,1.47979,0.125806,0.260612,0.528182,0.0873896,0.170476,0.596635,0.633896,0.723065,77.9091,4.30163,4.28035,33,4.24142,4.27728,145,4.27231,4.11366,14.5818,4.34133,4.42032,136.182,4.25153,4.27593,7.89091,4.06741,4.07634,483.273,4.24166,4.54448,37.4545,4.38232,4.36459,48.0364,4.52781,4.58576,148.636,4.29749,4.30822,16.9909,4.55178,4.65436,7.40909,4.45197,4.36692,13.8364,4.2938,4.31585,164.636,4.16203,4.33496,9.07273,4.21747,4.19809,981.545,4.11936,4.29792,91.6727,4.38711,4.27608,58.6818,4.39004,4.34833,178.836,4.89399,4.95451,0.117473,4.25046,4.2891,0.628782,4.27544,4.28535,0.9652,4.26772,4.25379,1.40013,4.18961,4.26209,0.903224,4.53266,4.41966,0.431911,4.25733,4.33811,0.342894,4.44503,4.49229,0.412306,4.54109,4.5249,0.502886,4.47544,4.34366,1.47979,4.23551,4.33467,0.528182,4.25471,4.26119,0.596635,4.54354,4.65944,All
78.6364,0.257079,0.236104,33.3333,-0.563276,-0.493328,146.778,-1.18564,-1.85308,14.7051,0.365899,0.200772,136.949,0.208336,0.427055,7.98586,-1.49122,-2.74445,488.869,0.153538,0.33426,37.8182,0.770107,1.05499,48.4343,0.759961,0.937967,149.99,0.886201,0.716097,17.1414,0.900377,1.18292,7.4697,0.44214,0.17344,14.001,-0.323961,-0.287714,165.212,0.159431,0.254455,9.1798,-0.545192,-0.535511,993.515,0.164698,0.41586,92.3798,0.204608,0.487503,59.4051,0.397361,0.293681,180.734,0.666964,0.865534,0.133295,0.395464,0.40539,0.64769,-0.143555,-0.0351179,1.01748,-0.163339,-0.20071,1.43923,-0.684289,-0.655315,0.933211,0.482331,0.476614,0.44913,0.74581,0.880419,0.35553,0.757131,0.817561,0.426569,0.834008,0.962226,0.515248,0.711351,0.304162,1.51529,0.108139,0.253799,0.561659,0.106479,0.147095,0.618235,0.717854,0.729399,78.6364,4.31236,4.27978,33.3333,4.23984,4.27701,146.778,4.28076,4.11087,14.7051,4.36054,4.42273,136.949,4.26452,4.27554,7.98586,4.0827,4.07321,488.869,4.23858,4.54871,37.8182,4.36819,4.36626,48.4343,4.56243,4.59287,149.99,4.29425,4.30863,17.1414,4.54054,4.66243,7.4697,4.44099,4.36832,14.001,4.29671,4.3162,165.212,4.16816,4.33593,9.1798,4.20435,4.1962,993.515,4.105,4.29801,92.3798,4.35979,4.27771,59.4051,4.38233,4.34927,180.734,4.89417,4.96763,0.133295,4.25752,4.28874,0.64769,4.2754,4.28516,1.01748,4.30665,4.25178,1.43923,4.16918,4.26128,0.933211,4.53595,4.42387,0.44913,4.30615,4.33997,0.35553,4.41021,4.49952,0.426569,4.55553,4.53284,0.515248,4.50949,4.34493,1.51529,4.21652,4.33569,0.561659,4.24408,4.2593,0.618235,4.60693,4.67271,All
79.3636,0.254584,0.221077,33.6667,-0.569719,-0.512581,148.556,-1.2051,-1.89017,14.8283,0.377198,0.194401,137.717,0.202581,0.424151,8.08081,-1.50788,-2.79156,494.465,0.152823,0.330752,38.1818,0.773722,1.06636,48.8323,0.768453,0.947182,151.343,0.895184,0.720212,17.2919,0.906915,1.19675,7.5303,0.41088,0.166587,14.1657,-0.339391,-0.299618,165.788,0.146341,0.248027,9.28687,-0.554165,-0.556938,1005.48,0.161047,0.413845,93.0869,0.198245,0.49452,60.1283,0.380668,0.289524,182.632,0.642444,0.871706,0.149118,0.431497,0.387637,0.666597,-0.180211,-0.0520034,1.06977,-0.28573,-0.238415,1.47833,-0.703648,-0.687473,0.963197,0.428085,0.474357,0.46635,0.740792,0.893231,0.368166,0.739922,0.826952,0.440832,0.83471,0.975865,0.527609,0.680024,0.298359,1.55079,0.0923749,0.246987,0.595136,0.0988417,0.123713,0.639836,0.800173,0.735733,79.3636,4.31257,4.2792,33.6667,4.23827,4.27674,148.556,4.28921,4.10808,14.8283,4.37974,4.42514,137.717,4.2775,4.27515,8.08081,4.09798,4.07008,494.465,4.23979,4.55294,38.1818,4.35253,4.36793,48.8323,4.59578,4.59998,151.343,4.29028,4.30905,17.2919,4.52931,4.6705,7.5303,4.43,4.36973,14.1657,4.29896,4.31655,165.788,4.1802,4.33691,9.28687,4.19089,4.19432,1005.48,4.09064,4.29811,93.0869,4.32945,4.27934,60.1283,4.37458,4.35021,182.632,4.89436,4.98075,0.149118,4.31294,4.28837,0.666597,4.27337,4.28497,1.06977,4.26194,4.24977,1.47833,4.14432,4.26046,0.963197,4.52496,4.42807,0.46635,4.35205,4.34183,0.368166,4.38905,4.50674,0.440832,4.56332,4.54077,0.527609,4.50014,4.3462,1.55079,4.20254,4.33671,0.595136,4.22742,4.25741,0.639836,4.67426,4.68598,All
80.0909,0.209208,0.206051,34,-0.576161,-0.531833,150.333,-1.22457,-1.92727,14.9515,0.388497,0.188029,138.485,0.196826,0.421247,8.17576,-1.52454,-2.83868,500.061,0.152149,0.327243,38.5455,0.776701,1.07774,49.2303,0.776946,0.956397,152.697,0.901145,0.724326,17.4424,0.915675,1.21058,7.59091,0.37962,0.159735,14.3303,-0.357723,-0.311523,166.364,0.133251,0.241599,9.39394,-0.563138,-0.578365,1017.45,0.157395,0.41183,93.7939,0.192607,0.501537,60.8515,0.363209,0.285368,184.53,0.617925,0.877878,0.16494,0.349136,0.369883,0.685504,-0.219283,-0.0688889,1.12205,-0.374845,-0.276119,1.51744,-0.721861,-0.719631,0.993184,0.383005,0.4721,0.48357,0.734743,0.906043,0.380801,0.732095,0.836344,0.455094,0.833792,0.989503,0.53997,0.635971,0.292555,1.58629,0.0791173,0.240174,0.628612,0.0685666,0.100332,0.661436,0.848283,0.742067,80.0909,4.29826,4.27863,34,4.23669,4.27647,150.333,4.29766,4.10528,14.9515,4.39895,4.42754,138.485,4.29049,4.27477,8.17576,4.11327,4.06696,500.061,4.24297,4.55716,38.5455,4.33536,4.3696,49.2303,4.62913,4.60708,152.697,4.28469,4.30946,17.4424,4.5169,4.67857,7.59091,4.41902,4.37113,14.3303,4.28824,4.3169,166.364,4.19224,4.33788,9.39394,4.17743,4.19243,1017.45,4.07629,4.29821,93.7939,4.2988,4.28097,60.8515,4.36684,4.35116,184.53,4.89454,4.99387,0.16494,4.22817,4.28801,0.685504,4.26932,4.28478,1.12205,4.21002,4.24776,1.51744,4.11641,4.25965,0.993184,4.49942,4.43228,0.48357,4.39674,4.34368,0.380801,4.38367,4.51397,0.455094,4.56627,4.5487,0.53997,4.48435,4.34747,1.58629,4.1963,4.33773,0.628612,4.21906,4.25552,0.661436,4.72783,4.69925,All
80.8182,0.254402,0.191024,34.3333,-0.582604,-0.551085,152.111,-1.24403,-1.96436,15.0747,0.399796,0.181658,139.253,0.191071,0.418344,8.27071,-1.5412,-2.88579,505.657,0.15165,0.323735,38.9091,0.779679,1.08911,49.6283,0.785439,0.965611,154.051,0.905329,0.72844,17.5929,0.9301,1.22441,7.65152,0.34836,0.152882,14.4949,-0.376821,-0.323427,166.939,0.120161,0.235171,9.50101,-0.568555,-0.599792,1029.42,0.129915,0.409816,94.501,0.193745,0.508555,61.5747,0.345567,0.281212,186.428,0.601981,0.88405,0.180763,0.357116,0.35213,0.704411,-0.259547,-0.0857744,1.17434,-0.433503,-0.313824,1.55654,-0.73794,-0.751789,1.02317,0.34458,0.469843,0.500789,0.733642,0.918854,0.393437,0.730295,0.845736,0.469357,0.831768,1.00314,0.552332,0.591919,0.286752,1.62179,0.0664637,0.233362,0.662089,0.0259596,0.0769504,0.683036,0.871457,0.748401,80.8182,4.29994,4.27805,34.3333,4.23512,4.2762,152.111,4.30611,4.10249,15.0747,4.41815,4.42995,139.253,4.30348,4.27438,8.27071,4.12856,4.06383,505.657,4.25459,4.56139,38.9091,4.31819,4.37128,49.6283,4.66248,4.61419,154.051,4.27806,4.30987,17.5929,4.5015,4.68664,7.65152,4.40803,4.37254,14.4949,4.2741,4.31725,166.939,4.20428,4.33885,9.50101,4.1637,4.19054,1029.42,4.05154,4.2983,94.501,4.26531,4.2826,61.5747,4.3592,4.3521,186.428,4.89591,5.00699,0.180763,4.29016,4.28764,0.704411,4.26428,4.28459,1.17434,4.16511,4.24575,1.55654,4.08905,4.25884,1.02317,4.46515,4.43649,0.500789,4.41331,4.34554,0.393437,4.39659,4.5212,0.469357,4.56428,4.55663,0.552332,4.46855,4.34874,1.62179,4.19309,4.33875,0.662089,4.22578,4.25363,0.683036,4.76998,4.71252,All
81.5455,0.217941,0.175997,34.6667,-0.589047,-0.570337,153.889,-1.26349,-2.00145,15.198,0.411096,0.175286,140.02,0.185317,0.41544,8.36566,-1.55786,-2.93291,511.253,0.151151,0.320226,39.2727,0.780662,1.10048,50.0263,0.793931,0.974826,155.404,0.908218,0.732554,17.7434,0.944525,1.23824,7.71212,0.3171,0.14603,14.6596,-0.395918,-0.335331,167.515,0.107071,0.228743,9.60808,-0.570747,-0.621219,1041.39,0.0959997,0.407801,95.2081,0.199274,0.515572,62.298,0.32776,0.277056,188.326,0.588858,0.890222,0.196585,0.214054,0.334377,0.723318,-0.300103,-0.10266,1.22662,-0.473294,-0.351529,1.59564,-0.753265,-0.783947,1.05316,0.312922,0.467585,0.518009,0.733492,0.931666,0.406073,0.730497,0.855127,0.48362,0.829361,1.01678,0.564693,0.547867,0.280948,1.65729,0.054292,0.226549,0.695566,-0.0243223,0.0535689,0.704636,0.863412,0.754735,81.5455,4.27582,4.27748,34.6667,4.23354,4.27592,153.889,4.31456,4.09969,15.198,4.43736,4.43236,140.02,4.31646,4.27399,8.36566,4.14384,4.0607,511.253,4.26622,4.56562,39.2727,4.30094,4.37295,50.0263,4.69583,4.6213,155.404,4.27055,4.31029,17.7434,4.4861,4.69471,7.71212,4.39705,4.37394,14.6596,4.25997,4.3176,167.515,4.21632,4.33982,9.60808,4.15032,4.18865,1041.39,4.024,4.2984,95.2081,4.23002,4.28424,62.298,4.35186,4.35304,188.326,4.89768,5.02011,0.196585,4.23716,4.28727,0.723318,4.25766,4.28441,1.22662,4.13047,4.24374,1.59564,4.06211,4.25803,1.05316,4.4239,4.4407,0.518009,4.42287,4.3474,0.406073,4.42282,4.52843,0.48362,4.55788,4.56456,0.564693,4.45275,4.35001,1.65729,4.19495,4.33978,0.695566,4.24476,4.25174,0.704636,4.79739,4.72579,All
